interaction_id,user_id,product_id,interaction_type,interaction_ts,interaction_date
1331,134,1652,view,2024-09-23 05:41:12.141187,2024-12-02
1332,407,492,view,2024-02-04 21:52:48.966157,2024-04-14
1334,424,292,view,2024-09-18 05:12:12.836144,2024-11-27
1335,339,2398,view,2024-05-10 23:09:10.037936,2024-07-19
1336,243,1231,view,2024-10-15 08:36:33.383452,2024-12-24
1337,460,2306,view,2024-04-07 23:43:08.693433,2024-06-16
1338,129,2478,add_to_cart,2024-05-01 14:33:47.975478,2024-07-10
1339,95,2268,wishlist,2024-03-15 07:25:55.642913,2024-05-24
1340,185,2448,add_to_cart,2024-03-09 23:25:09.244719,2024-05-18
1341,481,2182,wishlist,2024-03-12 01:45:52.978073,2024-05-21
1342,394,1926,view,2024-09-24 11:00:31.300886,2024-12-03
1343,305,1848,purchase,2024-09-28 11:39:16.001940,2024-12-07
1344,359,886,wishlist,2024-08-20 11:03:28.687908,2024-10-29
1345,361,1971,purchase,2024-03-25 18:27:01.155934,2024-06-03
1346,53,11,view,2024-04-25 12:48:28.861286,2024-07-04
1347,186,1988,purchase,2024-04-10 00:00:00.000000,2024-06-19
1348,461,9,add_to_cart,2024-03-26 01:41:23.634900,2024-06-04
1350,151,1242,review,2024-03-05 04:44:04.956905,2024-05-14
1351,3,1211,view,2024-06-24 11:02:30.258699,2024-09-02
1352,263,1435,view,2024-02-02 21:57:38.573912,2024-04-12
1353,97,730,view,2024-10-08 18:36:08.228052,2024-12-17
1354,340,1983,view,2024-01-12 23:24:34.402432,2024-03-22
1355,136,1543,view,2024-07-17 09:30:44.081227,2024-09-25
1356,311,579,view,2024-02-18 06:53:45.390201,2024-04-28
1357,5,1021,add_to_cart,2024-10-20 15:44:35.098786,2024-12-29
1358,447,2203,view,2024-06-21 07:35:16.727187,2024-08-30
1359,113,1780,view,2024-08-17 20:16:47.752701,2024-10-26
1360,442,228,purchase,2024-09-18 11:23:59.721494,2024-11-27
1362,183,1509,wishlist,2024-07-07 23:39:11.685664,2024-09-15
1363,478,121,add_to_cart,2024-07-07 19:03:43.858578,2024-09-15
1364,486,1243,view,2024-01-04 09:25:19.355681,2024-03-14
1365,257,2091,wishlist,2024-09-04 10:16:50.379126,2024-11-13
1366,18,1713,add_to_cart,2024-03-02 19:05:13.049286,2024-05-11
1367,181,594,view,2024-10-30 07:34:39.569551,2025-01-08
1368,212,1676,purchase,2024-01-07 07:37:32.090352,2024-03-17
1369,382,1413,purchase,2024-08-03 09:24:55.814484,2024-10-12
1370,443,2384,review,2024-08-05 12:45:03.476156,2024-10-14
1371,83,2040,view,2024-02-20 02:56:33.621451,2024-04-30
1372,479,1759,add_to_cart,2024-09-30 14:19:06.432675,2024-12-09
1373,266,1494,view,2024-06-19 12:03:38.749760,2024-08-28
1375,278,313,view,2024-07-05 15:43:34.964748,2024-09-13
1376,398,4,view,2024-06-08 02:46:47.363366,2024-08-17
1377,374,93,review,2024-03-16 16:48:21.689320,2024-05-25
1378,333,1236,review,2024-07-31 03:46:31.569646,2024-10-09
1379,115,573,view,2024-10-19 13:09:39.850134,2024-12-28
1380,253,196,review,2024-07-30 21:07:28.165888,2024-10-08
1381,420,1935,review,2024-09-28 00:44:30.642025,2024-12-07
1382,236,681,review,2024-06-08 15:22:24.696949,2024-08-17
1383,72,1524,purchase,2024-02-23 08:18:52.441827,2024-05-03
1384,386,324,view,2024-04-17 03:16:41.672886,2024-06-26
1385,405,73,view,2024-01-12 07:43:45.182023,2024-03-22
1386,238,988,view,2024-04-09 15:52:32.593019,2024-06-18
1387,251,1329,view,2024-03-11 00:59:16.121434,2024-05-20
1388,471,1231,view,2024-01-03 12:26:06.893682,2024-03-13
1389,284,2174,add_to_cart,2024-10-25 17:35:08.756022,2025-01-03
1390,32,662,view,2024-07-24 00:00:59.418025,2024-10-02
1391,21,1674,view,2024-03-23 10:39:42.290665,2024-06-01
1392,88,1859,view,2024-10-18 23:38:54.390570,2024-12-27
1393,371,1961,wishlist,2024-05-24 11:26:14.187697,2024-08-02
1394,4,500,view,2024-06-09 01:04:49.149750,2024-08-18
1396,484,929,wishlist,2024-10-20 09:56:27.174442,2024-12-29
1397,145,1331,view,2024-05-10 14:04:38.132102,2024-07-19
1398,470,1655,purchase,2024-06-09 02:00:57.804681,2024-08-18
1399,249,2372,wishlist,2024-10-22 05:39:44.466117,2024-12-31
1400,59,1021,review,2024-04-18 14:05:55.203614,2024-06-27
1401,94,1278,view,2024-02-19 22:17:29.067842,2024-04-29
1402,3,533,view,2024-04-10 03:13:28.686437,2024-06-19
1403,402,2141,wishlist,2024-07-04 12:48:55.239622,2024-09-12
1405,10,2463,wishlist,2024-09-08 17:35:59.503766,2024-11-17
1406,375,1555,view,2024-04-02 21:08:21.974420,2024-06-11
1407,192,1639,wishlist,2024-08-19 13:39:32.049753,2024-10-28
1408,244,1463,wishlist,2024-08-04 02:51:27.982182,2024-10-13
1409,134,861,purchase,2024-04-20 00:47:26.277420,2024-06-29
1410,355,1123,view,2024-06-12 23:36:42.376040,2024-08-21
1411,63,1963,view,2024-01-30 21:40:03.056230,2024-04-09
1412,288,581,add_to_cart,2024-01-01 05:27:54.554352,2024-03-11
1413,162,927,view,2024-10-04 03:09:24.567919,2024-12-13
1414,132,2446,wishlist,2024-07-07 01:40:58.455066,2024-09-15
1415,20,276,view,2024-01-27 18:47:33.162357,2024-04-06
1416,247,1348,add_to_cart,2024-09-08 10:06:38.995434,2024-11-17
1417,411,2173,review,2024-10-06 21:08:02.190584,2024-12-15
1418,69,1902,add_to_cart,2024-08-10 10:03:06.352821,2024-10-19
1419,247,1414,purchase,2024-08-16 19:24:16.298759,2024-10-25
1420,203,1033,wishlist,2024-06-04 11:32:07.533964,2024-08-13
1422,319,2399,review,2024-03-21 02:16:03.020413,2024-05-30
1423,37,1628,purchase,2024-06-24 11:12:09.344532,2024-09-02
1424,90,1372,review,2024-09-03 21:29:47.091144,2024-11-12
1425,444,253,wishlist,2024-10-29 12:06:34.238821,2025-01-07
1426,481,2232,view,2024-04-22 04:10:55.641565,2024-07-01
1427,215,2206,view,2024-05-25 13:05:56.313240,2024-08-03
1428,393,431,wishlist,2024-03-23 07:43:02.315188,2024-06-01
1429,493,1092,view,2024-10-13 22:14:38.398775,2024-12-22
1430,140,893,review,2024-09-20 14:39:27.808115,2024-11-29
1431,213,2127,add_to_cart,2024-04-07 01:13:08.743915,2024-06-16
1432,133,1221,review,2024-01-23 00:00:00.000000,2024-04-02
1433,101,1781,view,2024-01-18 14:49:32.346223,2024-03-28
1434,290,1280,view,2024-10-22 15:24:04.525630,2024-12-31
1435,475,422,view,2024-08-24 16:55:46.008846,2024-11-02
1436,27,1707,review,2024-07-06 18:41:23.492536,2024-09-14
1437,455,2349,view,2024-03-13 22:49:01.387669,2024-05-22
1438,249,1961,purchase,2024-09-13 21:29:30.433432,2024-11-22
1439,477,986,add_to_cart,2024-01-23 06:22:21.976353,2024-04-02
1440,453,2486,view,2024-06-20 09:20:34.665368,2024-08-29
1441,153,649,add_to_cart,2024-08-30 03:24:36.132667,2024-11-08
1442,189,1460,view,2024-09-05 20:06:18.976181,2024-11-14
1443,16,626,view,2024-01-11 18:33:03.381897,2024-03-21
1444,73,1269,view,2024-04-05 19:30:22.992983,2024-06-14
1445,365,1167,add_to_cart,2024-06-09 04:37:26.864187,2024-08-18
1446,93,1407,view,2024-09-20 12:42:18.928641,2024-11-29
1448,370,672,view,2024-08-28 16:49:42.860189,2024-11-06
1449,13,2420,purchase,2024-09-17 01:26:47.367475,2024-11-26
1450,446,2233,view,2024-05-31 05:01:43.527339,2024-08-09
1451,427,835,view,2024-02-11 15:18:59.272004,2024-04-21
1452,288,2047,add_to_cart,2024-02-20 16:21:29.304263,2024-04-30
1453,496,1465,purchase,2024-08-08 13:08:33.182422,2024-10-17
1454,212,1256,review,2024-08-30 01:12:51.966130,2024-11-08
1455,325,1732,view,2024-02-27 20:16:04.853995,2024-05-07
1456,264,1753,view,2024-04-30 00:00:00.000000,2024-07-09
1459,36,1951,view,2024-06-29 07:36:20.702578,2024-09-07
1460,251,2061,view,2024-07-24 04:18:57.828739,2024-10-02
1461,57,1004,add_to_cart,2024-03-05 19:02:05.254270,2024-05-14
1462,266,230,view,2024-10-15 14:16:03.565548,2024-12-24
1463,193,620,wishlist,2024-07-22 15:17:19.766255,2024-09-30
1464,353,1282,wishlist,2024-07-13 21:52:51.826282,2024-09-21
1465,123,1994,wishlist,2024-03-05 10:42:45.085257,2024-05-14
1466,293,1410,view,2024-05-04 20:50:39.537855,2024-07-13
1467,234,1727,purchase,2024-07-30 07:25:27.692418,2024-10-08
1468,166,805,view,2024-05-24 04:49:34.080316,2024-08-02
1469,27,852,view,2024-03-09 15:46:17.815549,2024-05-18
1470,44,1246,view,2024-08-26 02:30:37.695448,2024-11-04
1471,228,1865,view,2024-06-07 04:19:47.496290,2024-08-16
1472,398,254,view,2024-07-05 13:35:50.429364,2024-09-13
1473,47,254,review,2024-01-22 04:27:10.038893,2024-04-01
1474,393,1722,add_to_cart,2024-03-04 16:08:11.052524,2024-05-13
1475,191,265,wishlist,2024-10-18 20:39:53.268882,2024-12-27
1476,143,2294,view,2024-01-01 00:00:00.000000,2024-03-11
1477,176,938,review,2024-05-30 17:03:04.274135,2024-08-08
1478,35,2463,view,2024-10-20 23:26:46.567746,2024-12-29
1479,398,2040,view,2024-09-19 09:44:50.482780,2024-11-28
1480,168,1631,wishlist,2024-07-22 19:54:03.445932,2024-09-30
1481,230,703,view,2024-10-29 09:22:02.440600,2025-01-07
1482,406,1700,view,2024-09-06 07:24:17.433033,2024-11-15
1483,68,2146,view,2024-04-16 23:25:10.132255,2024-06-25
1484,177,1230,wishlist,2024-05-14 19:49:52.043299,2024-07-23
1486,270,81,add_to_cart,2024-10-22 12:29:08.989944,2024-12-31
1487,188,820,wishlist,2024-03-10 12:01:42.600928,2024-05-19
1488,487,1512,purchase,2024-08-06 12:24:07.671103,2024-10-15
1489,191,1313,view,2024-07-10 01:25:48.592125,2024-09-18
1490,97,1009,add_to_cart,2024-10-10 00:00:00.000000,2024-12-19
1491,223,1829,view,2024-10-06 14:12:09.828064,2024-12-15
1492,326,1927,review,2024-06-17 12:04:55.369120,2024-08-26
1493,114,1532,review,2024-07-17 00:34:15.795843,2024-09-25
1494,121,407,view,2024-08-06 15:11:58.341112,2024-10-15
1495,119,432,add_to_cart,2024-04-01 22:32:11.421560,2024-06-10
1496,214,1271,view,2024-01-21 19:47:33.295935,2024-03-31
1497,427,1614,view,2024-01-14 19:09:58.317038,2024-03-24
1498,308,2263,view,2024-05-07 16:24:14.273614,2024-07-16
1499,332,1437,purchase,2024-03-19 02:42:53.367072,2024-05-28
1500,320,2206,view,2024-05-28 02:08:50.592152,2024-08-06
1501,65,369,view,2024-06-14 23:38:33.790018,2024-08-23
1502,174,914,view,2024-10-12 05:41:24.303946,2024-12-21
1503,45,1631,purchase,2024-05-17 16:26:27.468973,2024-07-26
1504,376,752,view,2024-01-19 06:57:57.449593,2024-03-29
1505,323,1487,view,2024-09-28 15:02:51.136420,2024-12-07
1506,251,866,purchase,2024-07-22 16:35:44.910863,2024-09-30
1507,441,454,view,2024-02-27 20:06:15.562416,2024-05-07
1508,222,679,add_to_cart,2024-02-14 12:01:25.110485,2024-04-24
1509,342,1418,purchase,2024-06-09 07:37:13.348827,2024-08-18
1510,279,2116,review,2024-05-25 12:32:17.933637,2024-08-03
1511,346,2311,wishlist,2024-04-22 18:52:50.001628,2024-07-01
1512,424,720,add_to_cart,2024-06-06 13:50:06.917001,2024-08-15
1513,471,2336,view,2024-07-22 10:27:29.561957,2024-09-30
1514,247,1731,view,2024-05-15 02:39:51.164808,2024-07-24
1515,358,1358,add_to_cart,2024-08-27 22:41:35.660590,2024-11-05
1516,106,1786,view,2024-07-24 08:14:13.675011,2024-10-02
1517,427,1189,add_to_cart,2024-06-02 14:44:33.337384,2024-08-11
1518,474,1081,view,2024-02-21 14:17:36.109580,2024-05-01
1519,188,324,view,2024-08-30 02:19:21.826877,2024-11-08
1520,155,2107,purchase,2024-03-07 01:48:19.099817,2024-05-16
1521,201,2343,review,2024-04-19 18:30:18.675432,2024-06-28
1522,440,1414,view,2024-09-06 10:04:25.464614,2024-11-15
1523,176,2397,review,2024-10-07 11:11:16.673849,2024-12-16
1524,182,2430,view,2024-03-23 05:44:13.256327,2024-06-01
1525,35,2379,add_to_cart,2024-07-29 21:39:54.147190,2024-10-07
1526,158,432,wishlist,2024-02-09 07:10:48.494179,2024-04-19
1527,8,619,view,2024-09-27 20:43:07.348114,2024-12-06
1528,435,1546,add_to_cart,2024-05-31 16:34:10.326850,2024-08-09
1529,60,266,purchase,2024-04-11 00:13:39.076295,2024-06-20
1530,63,1535,review,2024-06-05 00:20:50.885810,2024-08-14
1531,436,1214,view,2024-08-30 15:45:23.318475,2024-11-08
1532,334,907,view,2024-02-13 02:49:07.180050,2024-04-23
1533,301,2399,view,2024-03-05 19:37:22.128669,2024-05-14
1534,416,2163,view,2024-08-30 23:43:33.255323,2024-11-08
1535,367,2426,wishlist,2024-01-29 22:16:10.805334,2024-04-08
1536,118,1014,purchase,2024-07-10 19:28:05.196007,2024-09-18
1537,337,814,wishlist,2024-01-06 23:56:03.325744,2024-03-16
1538,304,66,purchase,2024-04-03 03:31:24.429668,2024-06-12
1539,3,1739,view,2024-07-21 08:22:25.047525,2024-09-29
1540,93,796,view,2024-06-29 09:25:50.828635,2024-09-07
1541,318,347,view,2024-05-22 10:33:20.172589,2024-07-31
1542,168,1710,wishlist,2024-10-05 21:49:08.967748,2024-12-14
1543,433,2255,add_to_cart,2024-01-01 01:27:24.817901,2024-03-11
1544,428,1964,view,2024-01-17 20:51:47.095498,2024-03-27
1545,11,1958,view,2024-09-29 15:22:30.757241,2024-12-08
1546,3,2192,add_to_cart,2024-04-26 16:52:25.792818,2024-07-05
1547,9,2342,view,2024-07-02 02:50:47.072543,2024-09-10
1548,291,2020,view,2024-01-05 11:11:26.645305,2024-03-15
1549,107,1563,review,2024-10-29 21:04:20.260820,2025-01-07
1550,158,526,view,2024-04-08 13:44:09.966254,2024-06-17
1551,26,1750,view,2024-07-30 18:15:03.587424,2024-10-08
1552,329,2266,purchase,2024-09-07 14:21:33.495515,2024-11-16
1553,67,761,view,2024-05-28 18:57:25.653325,2024-08-06
1554,346,465,review,2024-09-19 11:28:32.169165,2024-11-28
1555,118,1854,purchase,2024-05-25 19:12:11.722146,2024-08-03
1556,444,757,add_to_cart,2024-05-18 21:09:18.506809,2024-07-27
1557,201,2326,view,2024-03-31 21:39:22.255216,2024-06-09
1558,110,212,view,2024-09-22 22:29:13.237235,2024-12-01
1559,97,1234,add_to_cart,2024-06-22 16:16:32.706550,2024-08-31
1560,100,2069,view,2024-05-28 17:19:46.461921,2024-08-06
1561,104,371,view,2024-07-28 19:44:52.372216,2024-10-06
1562,219,1528,review,2024-10-04 06:56:37.362470,2024-12-13
1563,335,948,view,2024-01-30 12:36:24.105671,2024-04-09
1564,188,2423,purchase,2024-01-08 00:00:00.000000,2024-03-18
1565,144,2054,wishlist,2024-06-17 06:34:38.563709,2024-08-26
1566,230,1519,view,2024-02-12 16:25:58.312385,2024-04-22
1567,424,711,view,2024-01-13 08:03:40.094810,2024-03-23
1569,9,692,wishlist,2024-04-18 00:00:00.000000,2024-06-27
1570,276,572,view,2024-10-30 00:00:00.000000,2025-01-08
1571,94,514,view,2024-03-01 15:31:41.530663,2024-05-10
1572,440,556,view,2024-04-05 05:28:27.894729,2024-06-14
1573,392,295,review,2024-09-08 18:12:45.471151,2024-11-17
1575,272,2087,review,2024-04-19 14:42:01.243654,2024-06-28
1576,493,1983,purchase,2024-01-30 06:43:47.930262,2024-04-09
1577,50,2407,add_to_cart,2024-05-24 07:26:03.985377,2024-08-02
1578,209,2172,review,2024-03-17 17:39:45.935489,2024-05-26
1579,249,403,add_to_cart,2024-01-14 01:23:31.576791,2024-03-24
1580,64,2020,view,2024-10-17 07:11:46.641452,2024-12-26
1581,240,561,view,2024-05-26 02:43:16.800206,2024-08-04
1582,189,1920,review,2024-07-18 09:47:07.298939,2024-09-26
1583,279,2207,view,2024-09-17 19:51:36.257015,2024-11-26
1584,317,1611,add_to_cart,2024-10-03 18:27:58.328876,2024-12-12
1585,228,666,view,2024-03-20 06:20:11.224478,2024-05-29
1586,310,799,view,2024-10-02 11:45:29.782383,2024-12-11
1587,169,262,view,2024-06-21 16:01:31.584432,2024-08-30
1588,364,2047,wishlist,2024-04-21 10:31:04.663380,2024-06-30
1589,349,2146,wishlist,2024-04-05 04:06:08.354020,2024-06-14
1590,71,927,view,2024-09-21 23:45:33.454216,2024-11-30
1591,135,2307,view,2024-04-25 07:43:22.282504,2024-07-04
1592,451,1775,view,2024-01-21 04:02:53.936900,2024-03-31
1593,99,1464,add_to_cart,2024-02-18 12:35:38.040322,2024-04-28
1594,258,868,purchase,2024-02-03 00:45:42.569757,2024-04-13
1595,142,2299,wishlist,2024-09-03 06:59:58.374031,2024-11-12
1596,395,1071,view,2024-09-29 03:16:53.491433,2024-12-08
1597,249,356,purchase,2024-06-28 06:42:16.028669,2024-09-06
1598,272,2018,add_to_cart,2024-07-25 14:05:42.222148,2024-10-03
1599,237,917,view,2024-05-21 03:16:08.961386,2024-07-30
1600,414,1493,add_to_cart,2024-05-22 05:56:56.230378,2024-07-31
1601,19,766,purchase,2024-07-11 23:39:21.422066,2024-09-19
1602,483,653,view,2024-10-16 04:35:44.871463,2024-12-25
1603,95,746,wishlist,2024-02-27 10:49:51.072536,2024-05-07
1604,88,1834,purchase,2024-09-20 08:43:49.330724,2024-11-29
1605,467,1466,view,2024-06-06 16:58:25.081790,2024-08-15
1607,345,943,view,2024-04-22 18:48:51.020931,2024-07-01
1608,235,2174,view,2024-05-27 00:00:00.000000,2024-08-05
1609,173,2420,purchase,2024-10-07 04:05:56.644137,2024-12-16
1610,48,179,review,2024-02-22 04:46:12.349786,2024-05-02
1611,236,2350,wishlist,2024-09-30 03:52:02.583460,2024-12-09
1613,442,1146,view,2024-10-03 08:54:06.523500,2024-12-12
1614,139,1223,view,2024-05-19 04:46:05.350175,2024-07-28
1615,273,1385,view,2024-07-01 15:33:28.355914,2024-09-09
1616,134,1552,view,2024-05-10 14:18:52.643178,2024-07-19
1617,90,62,view,2024-01-23 08:45:26.386238,2024-04-02
1618,192,497,view,2024-08-23 18:53:52.548612,2024-11-01
1619,459,1567,purchase,2024-08-14 15:58:25.147648,2024-10-23
1620,389,1734,view,2024-01-24 17:08:29.030334,2024-04-03
1621,452,1105,purchase,2024-03-23 17:34:50.177857,2024-06-01
1622,280,1308,view,2024-07-15 16:07:35.099297,2024-09-23
1623,388,1725,purchase,2024-04-13 22:35:55.169943,2024-06-22
1624,408,2375,wishlist,2024-03-02 07:06:13.177670,2024-05-11
1625,176,2037,purchase,2024-02-04 22:51:22.388792,2024-04-14
1626,383,2395,view,2024-05-25 15:23:28.242043,2024-08-03
1627,396,154,add_to_cart,2024-04-19 00:12:20.607414,2024-06-28
1628,329,1723,view,2024-03-22 20:47:25.743365,2024-05-31
1629,63,2404,wishlist,2024-02-03 15:23:17.727110,2024-04-13
1631,221,1753,add_to_cart,2024-03-25 14:18:51.248674,2024-06-03
1633,473,1025,add_to_cart,2024-10-18 16:37:17.331820,2024-12-27
1635,243,1463,purchase,2024-02-22 23:09:27.302480,2024-05-02
1636,330,1737,view,2024-05-09 20:10:56.458934,2024-07-18
1637,294,472,review,2024-08-18 12:25:07.565582,2024-10-27
1638,453,2462,view,2024-07-29 16:58:51.851429,2024-10-07
1639,315,121,view,2024-08-04 02:01:48.328284,2024-10-13
1640,95,350,view,2024-02-27 05:05:38.111556,2024-05-07
1641,142,784,wishlist,2024-05-16 16:01:13.033583,2024-07-25
1642,497,392,review,2024-04-12 15:16:35.960809,2024-06-21
1643,109,350,purchase,2024-05-07 17:45:52.360306,2024-07-16
1644,149,2304,add_to_cart,2024-03-27 08:23:57.492954,2024-06-05
1645,396,1467,review,2024-10-05 16:45:57.785941,2024-12-14
1646,344,677,view,2024-02-23 19:07:58.109073,2024-05-03
1647,301,2073,purchase,2024-04-12 18:32:27.907530,2024-06-21
1648,375,938,view,2024-06-24 03:02:37.006046,2024-09-02
1649,238,2364,wishlist,2024-05-25 02:01:05.443651,2024-08-03
1650,186,592,view,2024-06-27 19:31:21.206984,2024-09-05
1652,150,2400,view,2024-05-17 21:56:56.992206,2024-07-26
1653,365,6,purchase,2024-09-04 04:53:33.656446,2024-11-13
1656,167,1862,view,2024-10-10 12:54:53.458463,2024-12-19
1657,498,2196,add_to_cart,2024-02-25 00:55:17.885838,2024-05-05
1658,464,990,view,2024-05-03 21:38:11.312350,2024-07-12
1661,167,554,view,2024-10-06 09:27:12.087393,2024-12-15
1662,350,1325,view,2024-03-21 11:34:34.318127,2024-05-30
1663,205,195,view,2024-05-25 17:58:11.937271,2024-08-03
1664,104,1899,view,2024-01-10 04:12:23.185522,2024-03-20
1665,236,2300,view,2024-09-22 16:46:07.396372,2024-12-01
1666,283,2255,view,2024-10-26 11:42:29.585852,2025-01-04
1667,19,687,view,2024-03-19 10:29:47.336692,2024-05-28
1668,276,448,purchase,2024-04-04 01:12:57.085282,2024-06-13
1669,101,294,view,2024-04-21 18:47:44.393431,2024-06-30
1670,499,76,review,2024-05-18 08:08:51.018528,2024-07-27
1671,123,2075,view,2024-04-11 10:16:56.028750,2024-06-20
1673,6,1700,wishlist,2024-06-06 10:36:17.002174,2024-08-15
1674,202,1473,add_to_cart,2024-05-30 01:43:40.910984,2024-08-08
1675,370,278,view,2024-02-20 03:52:49.365616,2024-04-30
1676,102,1104,view,2024-02-24 00:51:36.099628,2024-05-04
1677,91,67,add_to_cart,2024-02-08 08:14:40.563616,2024-04-18
1678,145,552,view,2024-10-23 09:11:37.719828,2025-01-01
1679,59,540,purchase,2024-05-10 01:05:43.513573,2024-07-19
1680,117,2199,review,2024-10-25 00:00:00.000000,2025-01-03
1681,217,1244,view,2024-02-12 23:05:42.058288,2024-04-22
1682,242,2482,purchase,2024-08-14 16:58:02.495665,2024-10-23
1683,242,465,review,2024-02-10 06:39:33.922755,2024-04-20
1684,246,1469,review,2024-05-20 02:29:41.496996,2024-07-29
1685,346,1879,wishlist,2024-07-19 15:41:04.143404,2024-09-27
1686,29,1906,wishlist,2024-07-12 09:38:30.376982,2024-09-20
1687,486,2453,view,2024-01-04 23:19:41.500547,2024-03-14
1688,36,657,purchase,2024-07-19 23:36:15.184853,2024-09-27
1689,437,15,view,2024-09-27 00:26:23.506983,2024-12-06
1690,81,307,add_to_cart,2024-08-20 07:19:34.760411,2024-10-29
1691,166,211,review,2024-04-18 02:32:07.881624,2024-06-27
1692,389,258,view,2024-01-17 06:43:41.198442,2024-03-27
1693,349,2281,review,2024-08-29 00:04:19.822567,2024-11-07
1695,56,462,view,2024-01-30 00:08:21.424025,2024-04-09
1696,38,1266,view,2024-01-26 17:51:09.816159,2024-04-05
1697,463,127,add_to_cart,2024-07-26 23:05:59.272412,2024-10-04
1698,477,2484,purchase,2024-10-21 05:48:39.438095,2024-12-30
1699,359,786,view,2024-02-04 13:18:34.555089,2024-04-14
1700,72,1450,add_to_cart,2024-03-11 07:18:29.630680,2024-05-20
1701,80,1619,review,2024-05-09 04:22:41.040160,2024-07-18
1702,45,1236,view,2024-06-26 01:05:45.236815,2024-09-04
1703,400,1406,view,2024-09-28 08:35:31.411505,2024-12-07
1704,426,1647,review,2024-03-20 00:50:03.262806,2024-05-29
1705,12,1885,view,2024-01-23 10:06:02.841446,2024-04-02
1706,231,1210,wishlist,2024-10-24 16:30:49.952852,2025-01-02
1707,174,219,view,2024-07-15 02:24:23.644588,2024-09-23
1708,300,270,wishlist,2024-05-18 11:00:54.339335,2024-07-27
1709,371,604,wishlist,2024-09-05 08:42:51.429360,2024-11-14
1710,198,701,view,2024-04-02 02:47:10.872797,2024-06-11
1711,386,2022,view,2024-03-17 21:49:35.092732,2024-05-26
1712,31,631,wishlist,2024-04-27 21:57:32.387492,2024-07-06
1713,366,1279,view,2024-04-27 09:11:37.781928,2024-07-06
1714,198,1451,view,2024-03-15 17:14:27.383218,2024-05-24
1715,82,1332,purchase,2024-07-30 08:12:05.250882,2024-10-08
1716,276,2422,add_to_cart,2024-07-07 01:16:06.198273,2024-09-15
1717,357,1320,view,2024-02-09 16:58:44.135042,2024-04-19
1718,134,2168,view,2024-04-22 17:37:37.155077,2024-07-01
1719,72,308,wishlist,2024-04-01 04:33:01.669499,2024-06-10
1720,175,643,view,2024-10-14 17:06:00.156811,2024-12-23
1721,2,1736,view,2024-07-08 01:05:25.923958,2024-09-16
1722,350,1406,view,2024-02-10 05:23:46.039740,2024-04-20
1723,286,1546,view,2024-01-20 06:59:20.552539,2024-03-30
1725,49,193,view,2024-02-06 00:00:00.000000,2024-04-16
1726,326,612,view,2024-09-13 05:47:38.950734,2024-11-22
1727,270,51,view,2024-04-27 14:00:24.564547,2024-07-06
1728,140,1778,view,2024-04-21 19:12:38.064553,2024-06-30
1729,448,584,view,2024-01-04 04:26:22.252661,2024-03-14
1730,95,922,add_to_cart,2024-05-20 13:33:47.443650,2024-07-29
1731,434,1500,view,2024-07-06 20:27:17.663697,2024-09-14
1732,32,356,view,2024-03-09 02:06:28.228394,2024-05-18
1733,126,2186,view,2024-01-15 04:32:11.437773,2024-03-25
1734,100,1269,view,2024-09-22 22:32:29.149761,2024-12-01
1735,391,2147,view,2024-09-11 19:55:20.994228,2024-11-20
1736,187,2084,view,2024-04-15 10:27:06.899543,2024-06-24
1737,479,787,view,2024-03-06 00:29:54.185253,2024-05-15
1738,471,1108,view,2024-01-25 06:13:20.531210,2024-04-04
1739,363,2036,wishlist,2024-02-29 00:00:00.000000,2024-05-09
1740,170,2297,view,2024-05-21 23:09:56.360110,2024-07-30
1741,400,2189,view,2024-01-25 20:07:08.243203,2024-04-04
1742,180,920,view,2024-03-11 12:30:20.582865,2024-05-20
1743,242,1748,wishlist,2024-03-24 09:11:17.774566,2024-06-02
1744,16,385,view,2024-08-16 01:30:04.214072,2024-10-25
1745,475,2004,wishlist,2024-08-20 23:33:31.185766,2024-10-29
1746,258,830,wishlist,2024-05-02 01:44:26.134460,2024-07-11
1747,321,2095,view,2024-05-21 21:04:25.211648,2024-07-30
1748,107,616,view,2024-03-23 14:01:59.189967,2024-06-01
1749,133,201,purchase,2024-08-28 06:58:29.740301,2024-11-06
1750,150,1573,wishlist,2024-02-26 06:57:31.939145,2024-05-06
1751,413,1946,view,2024-06-18 03:09:25.476657,2024-08-27
1752,139,404,add_to_cart,2024-09-12 04:20:59.813105,2024-11-21
1753,347,633,purchase,2024-09-12 02:53:39.374624,2024-11-21
1755,75,1844,add_to_cart,2024-07-20 12:56:22.737105,2024-09-28
1756,455,570,view,2024-03-08 02:06:25.804695,2024-05-17
1757,448,2182,view,2024-10-11 09:01:13.044833,2024-12-20
1758,433,1573,add_to_cart,2024-01-30 05:58:11.280383,2024-04-09
1759,194,339,view,2024-06-24 17:20:40.081136,2024-09-02
1760,301,95,add_to_cart,2024-09-27 01:43:45.191099,2024-12-06
1761,144,522,view,2024-07-20 21:15:33.573610,2024-09-28
1762,476,1676,wishlist,2024-06-02 05:38:48.922590,2024-08-11
1763,500,2024,view,2024-08-29 00:43:04.171847,2024-11-07
1764,373,394,view,2024-04-09 06:43:29.785579,2024-06-18
1765,397,418,wishlist,2024-06-10 04:57:29.359235,2024-08-19
1766,305,774,review,2024-07-06 11:59:53.309541,2024-09-14
1767,333,2330,view,2024-01-11 01:36:55.455101,2024-03-21
1768,272,1333,wishlist,2024-10-06 03:01:54.120771,2024-12-15
