product_id,shop_id,name,color,fabric,size_range,price_LKR,product_url,created_ts,popularity_score,stock_count,seasonal_score,material_grade,category_name
527.0,47.0,Fashion Item 526,Green,Cotton,M-XXL,5788.72,https://shop.lk/product/526,2025-01-06T00:00:00,0.84,215.0,High,Premium,Dresses
528.0,38.0,Fashion Item 527,Blue,Cotton,XS-L,7877.48,https://shop.lk/product/527,2023-04-08T00:00:00,0.425,143.0,Medium,Premium,Jeans
529.0,1.0,Fashion Item 528,White,Polyester,S-L,7618.88,https://shop.lk/product/528,2023-02-10T00:00:00,0.103,232.0,Medium,C,Jackets
530.0,6.0,Fashion Item 529,Beige,Cotton,S-XL,5248.0,https://shop.lk/product/529,2023-02-11T00:00:00,0.516,9.0,High,Standard,T-Shirts
531.0,7.0,Fashion Item 530,White,Polyester,XS-L,7007.57,https://shop.lk/product/530,2023-09-09T00:00:00,0.63,141.0,High,Standard,Jeans
532.0,33.0,Fashion Item 531,Black,Linen,XS-L,7125.6,https://shop.lk/product/531,2023-10-12T00:00:00,0.579,120.0,High,C,Shirts
533.0,25.0,Fashion Item 532,White,Silk,S-XL,6077.65,https://shop.lk/product/532,2024-01-20T00:00:00,0.286,111.0,High,Standard,T-Shirts
534.0,13.0,Fashion Item 533,Green,Rayon,M-XL,5233.95,https://shop.lk/product/533,2025-05-20T00:00:00,0.984,246.0,Medium,Standard,Shirts
535.0,46.0,Fashion Item 534,Yellow,Wool,S-L,2805.8,https://shop.lk/product/534,2025-01-15T00:00:00,0.17,169.0,High,Standard,T-Shirts
536.0,44.0,Fashion Item 535,Green,Rayon,XS-L,4706.82,https://shop.lk/product/535,2023-03-19T00:00:00,0.328,222.0,Low,C,Shorts
537.0,4.0,Fashion Item 536,Beige,Wool,XS-L,3344.43,https://shop.lk/product/536,2025-06-09T00:00:00,0.656,216.0,High,B,Jackets
538.0,42.0,Fashion Item 537,Green,Rayon,S-L,3450.73,https://shop.lk/product/537,2023-01-21T00:00:00,0.19,243.0,High,B,Shirts
539.0,37.0,Fashion Item 538,Pink,Cotton,M-XL,6698.7,https://shop.lk/product/538,2024-04-11T00:00:00,0.544,282.0,Medium,B,Shorts
540.0,47.0,Fashion Item 539,Green,Rayon,M-XXL,5605.33,https://shop.lk/product/539,2024-09-15T00:00:00,0.139,41.0,Low,C,Shorts
541.0,47.0,Fashion Item 540,Green,Cotton,M-XL,2810.08,https://shop.lk/product/540,2025-01-21T00:00:00,0.097,109.0,Low,Premium,Shorts
542.0,32.0,Fashion Item 541,Blue,Linen,S-XL,5478.55,https://shop.lk/product/541,2023-09-30T00:00:00,0.305,111.0,Medium,Standard,Jeans
543.0,7.0,Fashion Item 542,Yellow,Silk,M-XL,3568.56,https://shop.lk/product/542,2024-09-23T00:00:00,0.785,247.0,High,Standard,Shirts
544.0,3.0,Fashion Item 543,Grey,Polyester,M-XL,6146.11,https://shop.lk/product/543,2024-10-05T00:00:00,0.041,287.0,Medium,Premium,T-Shirts
545.0,14.0,Fashion Item 544,Beige,Linen,S-XL,4847.45,https://shop.lk/product/544,2024-11-15T00:00:00,0.94,152.0,High,A,Skirts
546.0,19.0,Fashion Item 545,Green,Rayon,XS-L,4992.19,https://shop.lk/product/545,2025-03-03T00:00:00,0.746,122.0,Medium,A,Jeans
547.0,26.0,Fashion Item 546,Black,Rayon,XS-L,2839.2,https://shop.lk/product/546,2024-02-25T00:00:00,0.822,116.0,High,B,Jeans
548.0,41.0,Fashion Item 547,White,Cotton,M-XL,6626.81,https://shop.lk/product/547,2023-08-30T00:00:00,0.439,101.0,High,C,T-Shirts
549.0,12.0,Fashion Item 548,Grey,Cotton,S-XL,7907.96,https://shop.lk/product/548,2024-05-18T00:00:00,0.342,286.0,Medium,B,Skirts
550.0,27.0,Fashion Item 549,Blue,Linen,M-XL,7322.55,https://shop.lk/product/549,2024-06-20T00:00:00,0.289,15.0,Low,Premium,Shirts
551.0,12.0,Fashion Item 550,White,Linen,M-XXL,7076.08,https://shop.lk/product/550,2023-08-11T00:00:00,0.72,147.0,Medium,A,Jackets
552.0,13.0,Fashion Item 551,Red,Linen,XS-L,7648.05,https://shop.lk/product/551,2024-06-08T00:00:00,0.845,189.0,Medium,A,Shorts
553.0,16.0,Fashion Item 552,Beige,Polyester,S-L,7704.91,https://shop.lk/product/552,2024-12-29T00:00:00,0.478,259.0,Low,B,Jackets
554.0,5.0,Fashion Item 553,Grey,Silk,XS-L,7997.24,https://shop.lk/product/553,2023-09-10T00:00:00,0.665,37.0,Medium,A,Shorts
555.0,3.0,Fashion Item 554,Yellow,Polyester,M-XL,7754.18,https://shop.lk/product/554,2023-11-08T00:00:00,0.015,97.0,Low,Premium,Shorts
556.0,1.0,Fashion Item 555,Green,Silk,S-L,6499.65,https://shop.lk/product/555,2025-05-23T00:00:00,0.465,230.0,Low,A,Shorts
557.0,4.0,Fashion Item 556,Blue,Denim,S-XL,4096.81,https://shop.lk/product/556,2023-03-16T00:00:00,0.088,123.0,Medium,C,Skirts
558.0,32.0,Fashion Item 557,Yellow,Silk,S-L,2730.07,https://shop.lk/product/557,2024-11-05T00:00:00,0.674,178.0,Low,A,Shorts
559.0,11.0,Fashion Item 558,Black,Cotton,M-XL,5684.18,https://shop.lk/product/558,2025-05-13T00:00:00,0.595,98.0,Medium,B,T-Shirts
560.0,43.0,Fashion Item 559,White,Wool,S-L,7027.57,https://shop.lk/product/559,2024-05-19T00:00:00,0.949,164.0,High,C,Skirts
561.0,26.0,Fashion Item 560,Red,Linen,S-L,2550.16,https://shop.lk/product/560,2025-06-18T00:00:00,0.799,154.0,Low,Premium,Jackets
562.0,43.0,Fashion Item 561,Blue,Wool,M-XXL,2500.02,https://shop.lk/product/561,2023-04-06T00:00:00,0.424,155.0,Medium,Standard,Skirts
563.0,11.0,Fashion Item 562,Black,Wool,M-XL,5017.48,https://shop.lk/product/562,2023-12-06T00:00:00,0.568,292.0,Low,A,Shorts
564.0,6.0,Fashion Item 563,Red,Rayon,S-XL,3064.96,https://shop.lk/product/563,2024-12-25T00:00:00,0.843,207.0,High,A,Skirts
565.0,21.0,Fashion Item 564,Grey,Denim,XS-L,3051.85,https://shop.lk/product/564,2023-12-23T00:00:00,0.931,247.0,Medium,A,Shirts
566.0,38.0,Fashion Item 565,Black,Rayon,S-XL,4701.56,https://shop.lk/product/565,2024-12-17T00:00:00,0.181,60.0,Low,Premium,Dresses
567.0,31.0,Fashion Item 566,Pink,Rayon,S-L,4477.78,https://shop.lk/product/566,2024-05-31T00:00:00,0.189,53.0,Low,Standard,Jackets
568.0,16.0,Fashion Item 567,Red,Rayon,M-XL,7640.62,https://shop.lk/product/567,2025-03-07T00:00:00,0.159,121.0,Low,Premium,Skirts
569.0,33.0,Fashion Item 568,Pink,Linen,M-XL,6562.41,https://shop.lk/product/568,2024-04-21T00:00:00,0.689,138.0,Medium,Premium,Jeans
570.0,33.0,Fashion Item 569,Grey,Polyester,M-XXL,6025.0,https://shop.lk/product/569,2024-03-24T00:00:00,0.668,270.0,High,Premium,Skirts
571.0,44.0,Fashion Item 570,Pink,Silk,S-L,4241.45,https://shop.lk/product/570,2024-03-10T00:00:00,0.824,52.0,High,Standard,T-Shirts
572.0,10.0,Fashion Item 571,Blue,Linen,S-L,5923.58,https://shop.lk/product/571,2023-04-08T00:00:00,0.022,72.0,Medium,Standard,Jackets
573.0,46.0,Fashion Item 572,Pink,Silk,S-XL,2509.06,https://shop.lk/product/572,2023-12-20T00:00:00,0.894,228.0,Medium,A,Shorts
574.0,40.0,Fashion Item 573,Green,Wool,M-XXL,7054.95,https://shop.lk/product/573,2024-12-15T00:00:00,0.558,39.0,Low,C,Dresses
575.0,31.0,Fashion Item 574,Black,Denim,S-XL,7944.09,https://shop.lk/product/574,2023-03-14T00:00:00,0.758,151.0,High,B,Skirts
576.0,36.0,Fashion Item 575,White,Polyester,XS-L,5551.72,https://shop.lk/product/575,2025-02-13T00:00:00,0.187,145.0,High,A,Jackets
577.0,39.0,Fashion Item 576,Red,Wool,XS-L,4433.6,https://shop.lk/product/576,2023-10-13T00:00:00,0.418,39.0,Low,Premium,Jackets
578.0,39.0,Fashion Item 577,Black,Linen,M-XL,7455.11,https://shop.lk/product/577,2024-07-07T00:00:00,0.183,1.0,Medium,Premium,Skirts
579.0,37.0,Fashion Item 578,Pink,Silk,M-XL,2149.04,https://shop.lk/product/578,2023-12-04T00:00:00,0.307,76.0,Medium,Premium,Jeans
580.0,26.0,Fashion Item 579,Green,Linen,M-XXL,7981.5,https://shop.lk/product/579,2024-11-15T00:00:00,0.651,187.0,High,B,Skirts
581.0,8.0,Fashion Item 580,Pink,Wool,M-XL,7535.25,https://shop.lk/product/580,2023-07-02T00:00:00,0.687,67.0,Low,Premium,Jackets
582.0,24.0,Fashion Item 581,Blue,Linen,XS-L,5480.48,https://shop.lk/product/581,2024-12-27T00:00:00,0.122,190.0,Low,Premium,Skirts
583.0,43.0,Fashion Item 582,Blue,Denim,XS-L,4538.35,https://shop.lk/product/582,2025-04-16T00:00:00,0.29,161.0,Low,Standard,Dresses
584.0,29.0,Fashion Item 583,Pink,Polyester,M-XL,3170.19,https://shop.lk/product/583,2023-03-30T00:00:00,0.682,284.0,Low,Premium,Skirts
585.0,26.0,Fashion Item 584,Grey,Rayon,M-XL,7050.83,https://shop.lk/product/584,2024-12-20T00:00:00,0.499,49.0,Low,Premium,T-Shirts
586.0,14.0,Fashion Item 585,Pink,Cotton,M-XL,3992.52,https://shop.lk/product/585,2024-11-14T00:00:00,0.711,165.0,Low,A,Skirts
587.0,5.0,Fashion Item 586,Green,Denim,XS-L,6427.86,https://shop.lk/product/586,2023-04-22T00:00:00,0.782,127.0,High,A,Skirts
588.0,35.0,Fashion Item 587,Green,Rayon,XS-L,5615.93,https://shop.lk/product/587,2025-03-11T00:00:00,0.518,40.0,Medium,Standard,Shorts
589.0,39.0,Fashion Item 588,Black,Denim,M-XXL,7932.04,https://shop.lk/product/588,2023-03-11T00:00:00,0.441,127.0,Low,Standard,Shirts
590.0,6.0,Fashion Item 589,Yellow,Rayon,M-XL,7213.52,https://shop.lk/product/589,2025-04-06T00:00:00,0.894,271.0,High,A,T-Shirts
591.0,44.0,Fashion Item 590,Red,Silk,M-XL,5435.3,https://shop.lk/product/590,2023-06-24T00:00:00,0.16,22.0,Low,A,Jackets
592.0,8.0,Fashion Item 591,Blue,Denim,S-XL,4497.66,https://shop.lk/product/591,2024-05-08T00:00:00,0.076,226.0,Low,C,Shorts
593.0,31.0,Fashion Item 592,Yellow,Linen,M-XXL,6150.56,https://shop.lk/product/592,2025-03-28T00:00:00,0.9,192.0,Medium,A,Jackets
594.0,8.0,Fashion Item 593,Grey,Linen,S-L,2879.7,https://shop.lk/product/593,2025-01-14T00:00:00,0.463,118.0,High,Standard,T-Shirts
595.0,3.0,Fashion Item 594,White,Denim,M-XXL,6347.45,https://shop.lk/product/594,2024-03-27T00:00:00,0.569,179.0,Low,B,Shirts
596.0,26.0,Fashion Item 595,Grey,Polyester,M-XL,3641.23,https://shop.lk/product/595,2023-10-05T00:00:00,0.039,53.0,Low,A,Skirts
597.0,16.0,Fashion Item 596,Beige,Silk,S-L,3728.34,https://shop.lk/product/596,2024-06-23T00:00:00,0.553,240.0,Medium,A,Shirts
598.0,11.0,Fashion Item 597,White,Denim,S-L,7655.33,https://shop.lk/product/597,2024-09-04T00:00:00,0.002,114.0,Low,Premium,Jeans
599.0,23.0,Fashion Item 598,Pink,Cotton,M-XXL,4595.74,https://shop.lk/product/598,2024-08-22T00:00:00,0.954,46.0,High,C,Dresses
600.0,48.0,Fashion Item 599,Pink,Silk,M-XL,5165.14,https://shop.lk/product/599,2023-11-14T00:00:00,0.923,219.0,Low,Standard,Jeans
601.0,49.0,Fashion Item 600,Grey,Cotton,S-XL,4807.03,https://shop.lk/product/600,2024-02-14T00:00:00,0.281,189.0,Medium,C,Skirts
602.0,45.0,Fashion Item 601,Pink,Rayon,M-XXL,2660.96,https://shop.lk/product/601,2023-03-10T00:00:00,0.787,162.0,Medium,C,Shorts
603.0,7.0,Fashion Item 602,Pink,Denim,M-XXL,3502.58,https://shop.lk/product/602,2025-01-25T00:00:00,0.84,278.0,High,Standard,Shorts
604.0,5.0,Fashion Item 603,Blue,Rayon,M-XXL,3897.82,https://shop.lk/product/603,2024-05-15T00:00:00,0.124,269.0,High,B,Shirts
605.0,30.0,Fashion Item 604,Yellow,Polyester,M-XL,7792.96,https://shop.lk/product/604,2023-12-23T00:00:00,0.438,162.0,Low,Standard,Jackets
606.0,25.0,Fashion Item 605,Black,Silk,M-XL,6944.29,https://shop.lk/product/605,2024-10-05T00:00:00,0.216,215.0,Medium,Standard,Jeans
607.0,14.0,Fashion Item 606,Green,Wool,M-XL,6019.62,https://shop.lk/product/606,2023-09-02T00:00:00,0.495,249.0,Medium,C,Shorts
608.0,20.0,Fashion Item 607,Beige,Cotton,M-XL,3413.18,https://shop.lk/product/607,2024-12-12T00:00:00,0.353,296.0,Low,Standard,Skirts
609.0,47.0,Fashion Item 608,Blue,Silk,M-XL,6887.59,https://shop.lk/product/608,2023-05-11T00:00:00,0.214,61.0,Low,A,Skirts
610.0,21.0,Fashion Item 609,White,Linen,XS-L,4599.19,https://shop.lk/product/609,2023-06-13T00:00:00,0.147,42.0,Medium,Premium,T-Shirts
611.0,48.0,Fashion Item 610,White,Denim,S-XL,6503.02,https://shop.lk/product/610,2023-01-02T00:00:00,0.554,68.0,High,Standard,Dresses
612.0,17.0,Fashion Item 611,Pink,Denim,S-XL,3573.28,https://shop.lk/product/611,2024-10-29T00:00:00,0.635,88.0,Low,Premium,Dresses
613.0,7.0,Fashion Item 612,Grey,Linen,S-XL,6314.24,https://shop.lk/product/612,2023-10-13T00:00:00,0.259,55.0,Medium,A,Shorts
614.0,38.0,Fashion Item 613,Red,Rayon,XS-L,7601.66,https://shop.lk/product/613,2023-01-25T00:00:00,0.605,245.0,Low,A,Jackets
615.0,21.0,Fashion Item 614,Pink,Silk,XS-L,2937.85,https://shop.lk/product/614,2023-11-12T00:00:00,0.937,69.0,Low,Premium,Dresses
616.0,15.0,Fashion Item 615,Green,Rayon,XS-L,6641.58,https://shop.lk/product/615,2023-01-05T00:00:00,0.2,19.0,Medium,Premium,Jackets
617.0,8.0,Fashion Item 616,Black,Wool,S-XL,7810.84,https://shop.lk/product/616,2025-05-03T00:00:00,0.914,58.0,Medium,Standard,Shirts
618.0,45.0,Fashion Item 617,Black,Linen,S-L,4966.76,https://shop.lk/product/617,2023-05-14T00:00:00,0.808,88.0,Low,A,Shorts
619.0,2.0,Fashion Item 618,Grey,Linen,XS-L,7609.47,https://shop.lk/product/618,2024-04-02T00:00:00,1.0,195.0,Medium,Premium,Skirts
620.0,42.0,Fashion Item 619,Black,Polyester,M-XXL,3210.17,https://shop.lk/product/619,2023-10-26T00:00:00,0.013,17.0,High,Premium,Jeans
621.0,11.0,Fashion Item 620,Black,Wool,M-XXL,5468.25,https://shop.lk/product/620,2024-03-21T00:00:00,0.549,20.0,Medium,A,Shorts
622.0,3.0,Fashion Item 621,Blue,Linen,M-XXL,2841.09,https://shop.lk/product/621,2024-06-18T00:00:00,0.011,299.0,Medium,Premium,Jeans
623.0,11.0,Fashion Item 622,Pink,Linen,S-L,3670.45,https://shop.lk/product/622,2024-04-11T00:00:00,0.648,155.0,High,Standard,Jeans
624.0,28.0,Fashion Item 623,Pink,Denim,XS-L,6749.05,https://shop.lk/product/623,2025-03-13T00:00:00,0.648,47.0,Medium,B,Shirts
625.0,43.0,Fashion Item 624,Beige,Rayon,XS-L,6001.62,https://shop.lk/product/624,2024-07-09T00:00:00,0.1,157.0,Medium,A,Shirts
626.0,6.0,Fashion Item 625,Yellow,Linen,S-XL,6267.41,https://shop.lk/product/625,2025-04-08T00:00:00,0.894,172.0,High,B,T-Shirts
627.0,22.0,Fashion Item 626,Yellow,Denim,M-XXL,5561.44,https://shop.lk/product/626,2023-06-06T00:00:00,0.397,209.0,High,Premium,Skirts
628.0,37.0,Fashion Item 627,White,Linen,S-L,3447.66,https://shop.lk/product/627,2024-01-29T00:00:00,0.681,86.0,High,B,Jackets
629.0,31.0,Fashion Item 628,Yellow,Silk,S-L,5589.34,https://shop.lk/product/628,2023-01-21T00:00:00,0.848,240.0,High,A,Dresses
630.0,31.0,Fashion Item 629,Beige,Rayon,S-XL,2369.1,https://shop.lk/product/629,2024-11-12T00:00:00,0.309,277.0,High,B,Dresses
631.0,39.0,Fashion Item 630,Black,Wool,S-XL,7273.1,https://shop.lk/product/630,2025-05-15T00:00:00,0.163,187.0,High,Premium,Shorts
632.0,2.0,Fashion Item 631,Green,Silk,S-XL,3889.56,https://shop.lk/product/631,2023-08-05T00:00:00,0.353,13.0,Medium,C,Skirts
633.0,21.0,Fashion Item 632,Green,Linen,M-XXL,7424.74,https://shop.lk/product/632,2023-01-04T00:00:00,0.713,79.0,Medium,Standard,Shirts
634.0,22.0,Fashion Item 633,Pink,Denim,S-L,4502.51,https://shop.lk/product/633,2023-12-31T00:00:00,0.761,214.0,Medium,A,Skirts
635.0,39.0,Fashion Item 634,White,Denim,S-XL,5398.78,https://shop.lk/product/634,2024-12-30T00:00:00,0.536,229.0,Low,B,Shirts
636.0,23.0,Fashion Item 635,Black,Cotton,S-L,5621.24,https://shop.lk/product/635,2023-05-28T00:00:00,0.151,32.0,Low,Standard,T-Shirts
637.0,4.0,Fashion Item 636,White,Polyester,S-L,7373.09,https://shop.lk/product/636,2023-11-17T00:00:00,0.822,249.0,Medium,Standard,Shorts
638.0,17.0,Fashion Item 637,White,Silk,M-XXL,3511.12,https://shop.lk/product/637,2025-03-16T00:00:00,0.696,277.0,High,C,Dresses
639.0,36.0,Fashion Item 638,White,Linen,S-XL,2090.53,https://shop.lk/product/638,2025-04-14T00:00:00,0.513,150.0,Medium,C,Dresses
640.0,26.0,Fashion Item 639,Yellow,Cotton,M-XL,2288.07,https://shop.lk/product/639,2024-03-03T00:00:00,0.091,115.0,Medium,B,Shorts
641.0,5.0,Fashion Item 640,Pink,Rayon,XS-L,6643.92,https://shop.lk/product/640,2024-12-08T00:00:00,0.955,27.0,Low,Standard,Jeans
642.0,36.0,Fashion Item 641,Green,Polyester,M-XXL,3530.47,https://shop.lk/product/641,2024-08-06T00:00:00,0.868,267.0,Low,B,Shirts
643.0,21.0,Fashion Item 642,Beige,Rayon,M-XXL,7173.14,https://shop.lk/product/642,2024-06-24T00:00:00,0.856,101.0,Medium,C,Dresses
644.0,14.0,Fashion Item 643,Pink,Wool,S-L,7684.28,https://shop.lk/product/643,2024-01-24T00:00:00,0.615,75.0,Medium,C,Jeans
645.0,6.0,Fashion Item 644,Pink,Wool,M-XL,3622.78,https://shop.lk/product/644,2024-06-09T00:00:00,1.0,227.0,Low,C,Skirts
646.0,35.0,Fashion Item 645,Pink,Rayon,XS-L,2922.45,https://shop.lk/product/645,2024-11-25T00:00:00,0.544,22.0,Medium,A,Jeans
647.0,13.0,Fashion Item 646,Blue,Denim,XS-L,7346.98,https://shop.lk/product/646,2023-01-15T00:00:00,0.483,96.0,Medium,B,Jeans
648.0,48.0,Fashion Item 647,White,Denim,S-XL,2866.86,https://shop.lk/product/647,2025-01-24T00:00:00,0.486,170.0,Low,B,Jeans
649.0,30.0,Fashion Item 648,Beige,Wool,XS-L,5162.37,https://shop.lk/product/648,2025-04-24T00:00:00,0.838,223.0,High,A,Jeans
650.0,1.0,Fashion Item 649,Black,Wool,M-XL,7316.59,https://shop.lk/product/649,2023-07-25T00:00:00,0.341,160.0,Low,Standard,Jeans
651.0,33.0,Fashion Item 650,Yellow,Cotton,M-XXL,4778.88,https://shop.lk/product/650,2025-02-20T00:00:00,0.209,30.0,Medium,A,T-Shirts
652.0,38.0,Fashion Item 651,White,Silk,M-XXL,4147.07,https://shop.lk/product/651,2023-07-03T00:00:00,0.171,270.0,High,Standard,Jackets
653.0,24.0,Fashion Item 652,Red,Silk,XS-L,2733.62,https://shop.lk/product/652,2024-12-04T00:00:00,0.37,135.0,High,Premium,Shirts
654.0,15.0,Fashion Item 653,Blue,Denim,S-L,5684.21,https://shop.lk/product/653,2025-02-28T00:00:00,0.312,236.0,Medium,A,Shirts
655.0,1.0,Fashion Item 654,Green,Silk,M-XL,2236.32,https://shop.lk/product/654,2023-02-04T00:00:00,0.633,14.0,Medium,Premium,Dresses
656.0,46.0,Fashion Item 655,Grey,Cotton,M-XL,7157.84,https://shop.lk/product/655,2023-01-23T00:00:00,0.87,144.0,Medium,B,Skirts
657.0,30.0,Fashion Item 656,Green,Rayon,M-XXL,3596.7,https://shop.lk/product/656,2023-12-24T00:00:00,0.555,164.0,Medium,C,Dresses
658.0,40.0,Fashion Item 657,Pink,Polyester,M-XL,2931.94,https://shop.lk/product/657,2024-03-25T00:00:00,0.23,91.0,High,Premium,Shirts
659.0,27.0,Fashion Item 658,Black,Silk,XS-L,6637.37,https://shop.lk/product/658,2023-10-19T00:00:00,0.072,246.0,High,B,Jackets
660.0,27.0,Fashion Item 659,Yellow,Polyester,S-XL,5237.43,https://shop.lk/product/659,2023-04-18T00:00:00,0.38,167.0,Low,Standard,Shorts
661.0,9.0,Fashion Item 660,Beige,Cotton,S-XL,7497.25,https://shop.lk/product/660,2023-06-13T00:00:00,0.395,231.0,Medium,C,Dresses
662.0,36.0,Fashion Item 661,Grey,Linen,M-XXL,2812.9,https://shop.lk/product/661,2024-02-10T00:00:00,0.615,279.0,Medium,C,Skirts
663.0,45.0,Fashion Item 662,Green,Cotton,M-XL,5970.61,https://shop.lk/product/662,2023-03-16T00:00:00,0.616,186.0,Low,B,T-Shirts
664.0,24.0,Fashion Item 663,Yellow,Polyester,S-L,7478.98,https://shop.lk/product/663,2024-01-21T00:00:00,0.41,185.0,High,C,Shorts
665.0,38.0,Fashion Item 664,Yellow,Cotton,XS-L,6639.76,https://shop.lk/product/664,2025-04-18T00:00:00,0.746,37.0,High,A,Skirts
666.0,15.0,Fashion Item 665,Grey,Polyester,S-L,2613.03,https://shop.lk/product/665,2024-01-20T00:00:00,0.039,104.0,Low,C,Dresses
667.0,7.0,Fashion Item 666,Green,Silk,M-XL,3720.74,https://shop.lk/product/666,2023-05-23T00:00:00,0.985,258.0,High,Premium,Jackets
668.0,29.0,Fashion Item 667,Grey,Cotton,S-L,2455.31,https://shop.lk/product/667,2023-08-06T00:00:00,0.218,253.0,Low,A,Dresses
669.0,29.0,Fashion Item 668,White,Silk,M-XXL,4568.15,https://shop.lk/product/668,2025-01-04T00:00:00,0.631,76.0,High,A,Shorts
670.0,30.0,Fashion Item 669,White,Polyester,S-L,6087.36,https://shop.lk/product/669,2025-05-29T00:00:00,0.515,110.0,Medium,A,Jeans
671.0,48.0,Fashion Item 670,Black,Wool,S-L,7503.99,https://shop.lk/product/670,2024-04-07T00:00:00,0.264,210.0,High,A,Jeans
672.0,45.0,Fashion Item 671,Beige,Silk,S-XL,6790.76,https://shop.lk/product/671,2023-02-21T00:00:00,0.699,204.0,Low,Standard,Shirts
673.0,5.0,Fashion Item 672,Green,Denim,S-XL,5151.69,https://shop.lk/product/672,2023-01-30T00:00:00,0.777,62.0,Medium,Standard,Shirts
674.0,16.0,Fashion Item 673,Yellow,Silk,S-XL,3176.81,https://shop.lk/product/673,2023-01-20T00:00:00,0.875,153.0,Low,A,Skirts
675.0,14.0,Fashion Item 674,Blue,Polyester,S-L,3597.05,https://shop.lk/product/674,2023-04-20T00:00:00,0.045,265.0,Low,Premium,Jeans
676.0,26.0,Fashion Item 675,Grey,Wool,S-L,3261.87,https://shop.lk/product/675,2023-10-26T00:00:00,0.1,66.0,High,B,Jeans
677.0,41.0,Fashion Item 676,Grey,Cotton,M-XXL,6382.02,https://shop.lk/product/676,2024-12-07T00:00:00,0.239,284.0,Medium,Premium,Dresses
678.0,29.0,Fashion Item 677,Blue,Denim,M-XXL,5672.48,https://shop.lk/product/677,2023-03-09T00:00:00,0.401,294.0,High,A,Dresses
679.0,10.0,Fashion Item 678,Green,Polyester,XS-L,6238.4,https://shop.lk/product/678,2024-03-05T00:00:00,0.749,275.0,Low,Premium,Shorts
680.0,4.0,Fashion Item 679,Green,Denim,M-XL,2922.86,https://shop.lk/product/679,2024-05-05T00:00:00,0.507,204.0,High,A,Jackets
681.0,3.0,Fashion Item 680,Yellow,Rayon,M-XXL,7022.31,https://shop.lk/product/680,2024-07-09T00:00:00,0.392,155.0,Medium,C,Shorts
682.0,38.0,Fashion Item 681,Green,Polyester,S-L,7983.95,https://shop.lk/product/681,2023-10-24T00:00:00,0.692,276.0,Low,A,Skirts
683.0,7.0,Fashion Item 682,Yellow,Denim,XS-L,3422.3,https://shop.lk/product/682,2024-12-30T00:00:00,0.279,63.0,Medium,C,T-Shirts
684.0,43.0,Fashion Item 683,Red,Linen,S-XL,6794.61,https://shop.lk/product/683,2024-10-24T00:00:00,0.425,99.0,Low,Standard,Jeans
685.0,29.0,Fashion Item 684,White,Polyester,XS-L,6654.11,https://shop.lk/product/684,2023-07-12T00:00:00,0.01,149.0,High,C,T-Shirts
686.0,7.0,Fashion Item 685,Red,Polyester,XS-L,7959.04,https://shop.lk/product/685,2024-03-03T00:00:00,0.896,167.0,Medium,C,Jeans
687.0,41.0,Fashion Item 686,Pink,Polyester,M-XL,3421.05,https://shop.lk/product/686,2023-01-17T00:00:00,0.603,45.0,Medium,A,Shirts
688.0,22.0,Fashion Item 687,Grey,Cotton,M-XL,5318.13,https://shop.lk/product/687,2023-02-01T00:00:00,0.186,210.0,Low,A,T-Shirts
689.0,21.0,Fashion Item 688,White,Rayon,S-L,4424.39,https://shop.lk/product/688,2023-06-21T00:00:00,0.766,40.0,Medium,Standard,Shorts
690.0,37.0,Fashion Item 689,Grey,Wool,S-L,4689.06,https://shop.lk/product/689,2024-01-22T00:00:00,0.361,220.0,High,C,Jeans
691.0,6.0,Fashion Item 690,Green,Wool,M-XL,4926.72,https://shop.lk/product/690,2024-02-11T00:00:00,0.568,19.0,High,A,Shorts
692.0,17.0,Fashion Item 691,White,Polyester,M-XXL,6588.84,https://shop.lk/product/691,2023-01-27T00:00:00,0.588,144.0,High,A,Skirts
693.0,48.0,Fashion Item 692,Green,Denim,S-L,2448.82,https://shop.lk/product/692,2023-04-13T00:00:00,0.656,60.0,Medium,B,Jackets
694.0,7.0,Fashion Item 693,Red,Cotton,S-L,2879.11,https://shop.lk/product/693,2023-08-06T00:00:00,0.802,143.0,Low,B,Skirts
695.0,12.0,Fashion Item 694,Beige,Polyester,XS-L,7672.79,https://shop.lk/product/694,2023-05-02T00:00:00,0.146,255.0,Medium,C,Shirts
696.0,25.0,Fashion Item 695,Beige,Silk,M-XL,4278.15,https://shop.lk/product/695,2024-07-15T00:00:00,0.589,178.0,High,Standard,Jeans
697.0,10.0,Fashion Item 696,Red,Denim,M-XL,2943.41,https://shop.lk/product/696,2024-05-23T00:00:00,0.686,54.0,Medium,Standard,Jeans
698.0,34.0,Fashion Item 697,Green,Rayon,M-XL,4853.4,https://shop.lk/product/697,2025-02-12T00:00:00,0.825,22.0,Low,B,Skirts
699.0,7.0,Fashion Item 698,Grey,Cotton,XS-L,4434.03,https://shop.lk/product/698,2023-11-02T00:00:00,0.02,4.0,Low,C,Jackets
700.0,23.0,Fashion Item 699,Green,Polyester,M-XXL,5862.41,https://shop.lk/product/699,2023-09-07T00:00:00,0.688,172.0,Medium,Premium,Shirts
701.0,35.0,Fashion Item 700,Yellow,Denim,S-L,7830.57,https://shop.lk/product/700,2025-01-10T00:00:00,0.98,0.0,High,C,Jackets
702.0,28.0,Fashion Item 701,Black,Polyester,S-XL,6916.73,https://shop.lk/product/701,2025-05-26T00:00:00,0.18,232.0,High,Premium,Jackets
